datetime,High-Frequency Acceleration_mean,High-Frequency Acceleration_min,High-Frequency Acceleration_max,High-Frequency Acceleration_median,High-Frequency Acceleration_std,Low-Frequency Acceleration Z_mean,Low-Frequency Acceleration Z_min,Low-Frequency Acceleration Z_max,Low-Frequency Acceleration Z_median,Low-Frequency Acceleration Z_std,Temperature_mean,Temperature_min,Temperature_max,Temperature_median,Temperature_std,Vibration Velocity Z_mean,Vibration Velocity Z_min,Vibration Velocity Z_max,Vibration Velocity Z_median,Vibration Velocity Z_std,location,Device,alignment_status,bearing_lubrication,crest_factor,electromagnetic_status,fit_condition,kurtosis_opt,rms_10_25khz,rms_1_10khz,rotor_balance_status,rubbing_condition,velocity_rms
2025-04-08 08:40:00,3.959441072916667,1.52244,10.48444,2.38704,3.395728896751747,0.6782425416666666,0.52576,0.96693,0.6498349999999999,0.11721776522817207,35.822916666666664,25.1,49.2,35.0,8.182614075201654,0.9576040729166666,0.51657,1.31469,1.037465,0.2268399465098949,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.32,86.24,98.0,96.81,86.95,95.38,88.4,97.41,95.74,94.89
2025-04-08 09:20:00,3.9354253333333333,1.51993,10.17727,2.114265,3.4383598438128637,0.6836561458333333,0.52423,0.97181,0.655035,0.11713118820538895,36.20979166666667,25.2,50.6,34.2,8.936975335102066,0.9753848541666666,0.50955,1.36199,1.0539749999999999,0.23590694403510676,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.28,88.16,98.0,96.39,87.03,95.38,88.34,97.36,95.45,94.9
2025-04-08 09:40:00,3.9674360520833334,1.51981,10.07408,2.42676,3.3258482052748697,0.6847924166666667,0.52203,0.96071,0.661395,0.11895282677122386,36.41458333333333,25.3,51.2,34.349999999999994,9.026492892522615,0.9725619583333334,0.52275,1.31159,1.05607,0.23663725328099464,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.55,87.85,98.0,96.56,86.99,95.45,88.68,97.4,94.94,94.57
2025-04-08 10:20:00,4.12276825,1.51686,10.39407,2.45065,3.4150373802896907,0.6950771979166667,0.517,1.0148,0.6732549999999999,0.12432892050690929,36.81875,26.0,50.8,35.0,8.599683352183895,0.9821246875,0.50956,1.32711,1.063615,0.23746747089873801,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.43,87.78,98.0,96.76,87.09,95.37,88.53,97.53,95.29,94.66
2025-04-08 10:40:00,4.0541515312500005,1.51791,10.18754,2.45922,3.2884037865904174,0.6905377604166667,0.51011,0.98995,0.666365,0.1252395486509054,37.25875,26.9,51.0,35.35,8.486221578569854,0.9833480729166666,0.50689,1.41793,1.05857,0.23707555865836327,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.28,87.82,98.0,96.48,87.07,95.39,88.46,97.22,95.28,94.55
2025-04-08 11:20:00,4.192323552083334,1.53018,10.53094,2.48358,3.454764444368104,0.70576590625,0.51652,1.0185,0.69294,0.12804133902324288,37.120416666666664,26.9,50.7,35.2,8.300453985203045,1.0038677604166666,0.50529,1.34495,1.077105,0.24711838049822926,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.57,87.31,98.0,96.53,87.07,95.38,88.63,97.36,96.01,94.47
2025-04-08 11:40:00,4.167254947916667,1.52855,10.72463,2.487445,3.4213952203775153,0.7015220729166667,0.51028,1.02203,0.68178,0.13290540886708135,37.461875,27.3,51.1,35.4,8.22656122747751,0.9982419270833333,0.50637,1.34994,1.0796199999999998,0.24914242973906003,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.2,88.53,98.0,95.85,87.02,95.36,88.29,97.12,95.65,94.32
2025-04-08 12:20:00,4.11709034375,1.54292,10.76382,2.418635,3.6322794635682465,0.7062710416666668,0.5179,1.01538,0.6889449999999999,0.1286135085997023,38.51625,28.1,52.8,36.349999999999994,8.351996904719915,1.0039688541666667,0.51817,1.45828,1.070295,0.2618919719044628,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.97,88.36,97.63,96.18,86.82,95.3,87.73,97.16,95.4,94.29
2025-04-08 12:40:00,4.186553114583334,1.55221,10.42612,2.49418,3.445240271796124,0.7164938854166666,0.51939,1.02605,0.7067399999999999,0.1297223129092885,38.77395833333333,28.5,53.0,36.1,8.55235191853987,1.0153387916666667,0.5315,1.40982,1.07845,0.26086278254516043,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.11,88.17,97.94,96.25,86.9,95.32,88.03,97.34,95.87,94.22
2025-04-08 13:20:00,4.26983175,1.51363,10.9359,2.504045,3.6295524534112853,0.70796903125,0.51338,1.04465,0.69597,0.12872477571467586,37.56791666666666,28.0,51.7,35.2,8.376680763843506,1.0071782604166666,0.51507,1.38726,1.084175,0.25855610578717314,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.9,87.34,97.94,96.37,87.13,95.32,88.19,97.53,95.9,94.4
2025-04-08 13:40:00,4.138356322916667,1.53546,10.87898,2.4206700000000003,3.6924134789179552,0.7036910104166666,0.51305,0.99221,0.6905049999999999,0.13055985017335436,37.715625,28.0,52.1,35.4,8.420859973798983,1.0082774791666667,0.52005,1.44453,1.078345,0.2623901841021082,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.64,88.66,98.0,96.27,86.86,95.23,87.59,97.53,96.18,94.35
2025-04-08 14:20:00,4.177491447916667,1.54851,11.26972,2.171255,3.7569382831753293,0.7120821875,0.51532,1.06136,0.70607,0.12988172731492653,38.67854166666667,28.3,53.6,36.4,8.867671219569742,1.0112635416666667,0.528,1.48601,1.06904,0.26696138768687516,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.06,88.64,97.9,96.48,86.76,95.21,87.73,97.61,96.04,94.23
2025-04-08 14:40:00,4.263128291666667,1.52646,11.03779,2.49955,3.69036052480932,0.7132892916666667,0.50988,1.01475,0.70814,0.13243255216568203,38.3175,28.2,53.2,36.0,8.977942466927335,1.0170115520833334,0.5196,1.47082,1.0739800000000002,0.26985309292810583,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.85,88.32,97.97,95.84,86.56,95.2,87.33,97.41,95.74,94.13
2025-04-08 15:20:00,4.22619034375,1.53702,11.0724,2.507345,3.592771197700818,0.7040755729166667,0.50793,1.0002,0.6895800000000001,0.12913474968702598,38.854791666666664,28.7,53.0,36.2,8.533202863212148,0.9960858854166666,0.52798,1.43148,1.064055,0.254124565248255,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.95,84.67,98.0,96.68,86.77,95.26,87.66,97.46,96.33,94.53
2025-04-08 15:40:00,4.477555260416667,1.57405,13.0224,2.49498,4.134267171791917,0.7059629687500001,0.50407,1.05908,0.68764,0.14044523360207808,38.54541666666667,29.0,52.8,36.1,8.50906061565498,0.9947867083333333,0.52116,1.43544,1.070365,0.2547209452930985,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,92.13,85.33,98.0,95.99,87.13,95.46,89.21,97.67,95.11,94.83
2025-04-08 16:20:00,4.335583635416667,1.60419,10.94911,2.591565,3.559687084949876,0.7057313229166666,0.49399,1.03532,0.691975,0.14922580266859153,38.25479166666666,29.1,52.3,35.9,8.336932567372473,0.9949117708333334,0.52561,1.4339,1.075795,0.2530630616494982,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.46,87.41,98.0,95.35,86.95,95.15,87.49,97.43,95.57,94.6
2025-04-08 16:40:00,4.406154437500001,1.59562,11.29881,2.58598,3.677220329036219,0.7070636770833333,0.48709,1.08834,0.686695,0.15626126248100766,38.483333333333334,29.2,52.3,36.4,8.227380158518905,0.9922010625,0.50518,1.41887,1.0875050000000002,0.25326740121656993,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.5,88.17,98.0,95.4,87.07,95.23,87.92,97.57,95.0,94.58
2025-04-08 17:20:00,4.41681840625,1.57859,11.90469,2.208595,4.099111089404137,0.7148518854166667,0.49072,1.13527,0.703925,0.15817046001699855,38.205625000000005,28.8,52.7,35.7,8.600511565658348,1.0181537083333334,0.52432,1.62095,1.101435,0.27094180948230506,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.04,87.51,97.93,95.17,87.2,94.98,86.78,97.45,95.87,94.38
2025-04-08 17:40:00,4.468808958333333,1.57933,11.85596,2.51626,4.0593475675495645,0.7103030104166667,0.48297,1.05233,0.7001649999999999,0.15423385688220015,38.55354166666667,28.8,53.6,35.8,8.894570835805752,1.0027357708333333,0.51842,1.41901,1.0727,0.2676377742156378,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.94,87.83,97.4,95.15,87.14,94.98,86.56,97.61,95.54,94.1
2025-04-08 18:20:00,4.5282603125,1.52191,12.2008,2.529435,4.138847406761046,0.7003466875,0.48161,1.04438,0.68659,0.14721169094558928,37.88041666666666,28.4,52.3,35.4,8.593401352135634,0.9936400625,0.52062,1.53156,1.06629,0.25949939719370424,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.75,88.42,97.06,95.35,87.07,94.91,86.15,97.51,96.0,94.63
2025-04-08 18:40:00,4.250870375,1.4914,11.10243,2.49166,3.677272437461286,0.6632512395833333,0.48449,0.97522,0.64621,0.120146306806466,37.97770833333333,28.3,52.2,35.3,8.5825612723758,0.95160321875,0.50359,1.4233,1.0208249999999999,0.2427128646815255,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.47,88.55,97.39,96.51,86.91,95.61,87.85,97.43,96.95,95.27
2025-04-08 19:20:00,4.210284989583333,1.49288,11.26692,2.411965,3.8458413571766843,0.6632800416666667,0.49092,0.95877,0.64763,0.11735853155291637,37.29708333333333,27.8,52.3,34.6,8.944549187077888,0.9641044270833333,0.5097,1.59305,1.026535,0.24725985234260078,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.28,87.58,98.0,95.55,87.16,95.4,87.42,97.46,96.72,94.73
2025-04-08 19:40:00,4.252132979166666,1.4888,11.04506,2.4616100000000003,3.7109316529286125,0.6567749270833333,0.49052,0.92588,0.639115,0.1142987740216483,37.27104166666666,27.6,52.1,34.7,8.867503888776534,0.9443933645833333,0.52168,1.57416,1.01045,0.2336733661761569,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.36,88.26,97.74,95.66,86.97,95.42,87.6,97.46,96.68,94.63
2025-04-08 20:20:00,4.162379458333333,1.50238,11.11521,2.42028,3.7429494951415956,0.6549090416666666,0.48947,0.94297,0.639715,0.11283683411536619,37.25625,27.4,51.4,35.0,8.509057098996776,0.9534870000000001,0.50554,1.54693,1.014525,0.24445874590999478,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.53,88.61,97.79,95.59,86.84,95.49,87.84,97.51,97.65,94.72
2025-04-08 20:40:00,4.161799833333333,1.4567,11.35848,2.34498,3.8230282415310874,0.6500600104166666,0.48751,0.92199,0.63063,0.1153200802947456,37.74625,27.6,52.1,35.45,8.678800178997838,0.9491985208333333,0.50927,1.39314,1.01703,0.23766591701950276,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.56,87.55,97.44,96.16,86.87,95.44,87.52,97.59,97.0,94.77
2025-04-08 21:20:00,4.1234026875,1.4887,10.81286,2.431905,3.601356212304748,0.6467176250000001,0.48376,0.91093,0.624695,0.11287797434008529,37.156666666666666,27.0,51.6,34.8,8.611995647508598,0.9455222812499999,0.49925,1.42825,1.0143550000000001,0.23336617973992463,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.77,87.58,97.36,96.1,86.77,95.5,87.97,97.52,97.7,94.88
2025-04-08 21:40:00,4.111779875,1.49249,10.88056,2.37155,3.686847750207797,0.6408919999999999,0.4778,0.91546,0.616255,0.1133539032794926,36.69125,26.7,50.9,34.5,8.564531321916679,0.9461823541666666,0.50761,1.49698,1.02591,0.22986104379270517,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.57,87.97,97.38,96.27,86.83,95.45,87.72,97.56,97.39,94.8
2025-04-08 22:20:00,4.050372729166667,1.47532,10.86539,2.0831150000000003,3.673319313548876,0.6326808333333334,0.48566,0.91597,0.6004849999999999,0.11224670831690584,36.314166666666665,26.0,51.2,34.1,8.888312288477977,0.9374977395833334,0.51824,1.51032,1.018775,0.22121737838109565,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.83,86.54,97.35,96.17,86.77,95.52,88.16,97.49,97.61,95.15
2025-04-08 22:40:00,4.010036760416667,1.49123,10.52423,2.1002,3.6035137733865343,0.6302576875,0.47856,0.96152,0.5951599999999999,0.11491060129852501,36.59520833333333,26.0,52.1,34.1,9.204203788957352,0.9315265520833333,0.51498,1.39279,1.018685,0.22023112431461525,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.75,85.44,97.52,96.82,86.87,95.43,87.97,97.71,97.04,95.16
2025-04-08 23:20:00,3.96796215625,1.48517,10.39383,2.09146,3.5360601696320484,0.6230115416666667,0.47647,0.90852,0.58463,0.11552228236199921,36.77229166666667,25.7,52.3,34.45,9.461940185028967,0.9236991979166667,0.52332,1.37871,1.0019550000000002,0.2155865004312137,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.94,88.85,97.14,96.59,86.67,95.4,88.31,97.42,97.55,95.29
2025-04-08 23:40:00,3.973612489583333,1.48499,10.37575,2.119825,3.543827689072873,0.6207649791666667,0.47668,0.90209,0.582325,0.11623277120853216,36.83958333333333,25.6,52.4,34.35,9.41160256672811,0.9198807916666667,0.49988,1.38831,0.999315,0.2138196245623046,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.87,88.69,97.34,96.77,86.84,95.31,88.35,97.55,97.38,95.18
2025-04-09 00:20:00,4.031133135416667,1.49385,10.52343,2.42957,3.5407669622726448,0.6181559479166666,0.47533,0.88689,0.57481,0.11642335512202895,36.30708333333334,25.2,51.6,34.15,9.296895559777381,0.90201528125,0.50734,1.32889,0.98157,0.20196647589469466,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,92.0,87.98,97.3,97.06,86.9,95.22,88.35,97.77,98.11,95.25
2025-04-09 00:40:00,4.1185850833333335,1.49689,10.66061,2.43408,3.5622059689555194,0.61689359375,0.47166,0.895,0.574885,0.11739335384735494,35.90916666666667,24.8,50.8,33.85,9.041719549662721,0.9042690104166666,0.51968,1.46224,0.983595,0.20642772424551983,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.92,89.63,97.16,97.01,86.86,95.25,88.09,97.67,96.58,95.46
2025-04-09 01:20:00,4.292124583333333,1.49272,11.57313,2.411215,3.9070259941569323,0.6063182916666666,0.46196,0.91749,0.55716,0.12459279938336666,35.833125,24.8,49.8,34.349999999999994,8.70999992959164,0.8849550416666666,0.49947,1.33118,0.96105,0.19494687980197023,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.85,88.08,98.0,97.52,86.9,95.05,87.43,97.75,94.61,95.41
2025-04-09 01:40:00,4.5389687499999996,1.457,13.26408,2.372235,4.492668461797849,0.6056590208333333,0.47494,0.91076,0.5537,0.12279910451691407,35.52979166666667,24.0,49.5,33.5,8.73326660973757,0.8946595104166666,0.50308,1.37674,0.96077,0.19516767863828605,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.18,85.68,98.0,97.35,86.87,94.88,86.63,97.49,96.0,95.47
2025-04-09 02:20:00,4.964961541666667,1.43483,14.70086,2.416415,5.116404393936318,0.6031995416666667,0.46805,0.9097,0.54165,0.12311684631057714,34.617916666666666,23.2,48.6,33.2,8.809127207858397,0.8946911354166667,0.4974,1.50865,0.95333,0.20366893732050098,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.73,87.04,98.0,97.59,87.08,94.17,83.95,97.4,96.45,95.45
2025-04-09 02:40:00,5.2462421875,1.46482,15.50521,2.45806,5.447617650250707,0.6094933333333333,0.48827,0.89433,0.5535650000000001,0.12042131885925002,34.48708333333333,23.1,48.2,33.2,8.557849308950889,0.9011448645833333,0.51462,1.52408,0.965865,0.19857401226182275,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,88.81,87.34,98.0,97.57,87.13,94.18,83.49,97.5,96.02,95.35
2025-04-09 03:20:00,5.450641166666667,1.49308,16.3986,2.404725,5.923711686706863,0.60272146875,0.47177,0.89912,0.535385,0.12331453728649572,33.026875,21.6,46.7,31.9,8.797373791142766,0.8967859270833334,0.5089,1.28075,0.94828,0.19041553600811711,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,86.84,84.47,96.94,97.69,86.88,93.57,82.04,97.4,95.52,95.28
2025-04-09 03:40:00,5.022592645833333,1.49347,15.26026,2.40293,5.179223546549113,0.59613371875,0.45559,0.90399,0.53401,0.1295029240522606,32.88583333333334,21.4,46.5,31.700000000000003,8.772018959844528,0.8923480625,0.4867,1.39543,0.9440200000000001,0.20729914790667217,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.3,84.63,97.83,97.94,87.06,93.83,82.28,97.5,93.44,95.45
2025-04-09 04:20:00,3.91169534375,1.51439,10.40718,2.40283,3.233101383900743,0.5838286770833334,0.41178,0.91144,0.53152,0.13894919762025124,32.95625,21.9,46.0,31.9,8.361171473744639,0.8858551770833334,0.48074,1.53495,0.94226,0.20803113016517427,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,91.95,86.39,98.0,98.0,86.85,95.43,88.79,97.52,94.87,95.37
2025-04-09 04:40:00,3.5696225937499997,1.49364,8.97219,2.336555,2.827441089411416,0.57960453125,0.41054,0.89579,0.52686,0.1406542592280361,32.48854166666667,21.4,45.8,31.25,8.422180550039698,0.88708653125,0.48952,1.47753,0.9442900000000001,0.20556012171013616,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,93.29,88.7,98.0,97.88,87.19,95.32,90.07,97.46,97.97,95.52
2025-04-09 05:20:00,3.7883344479166667,1.51229,9.35218,2.409015,2.9820398806877844,0.5806935000000001,0.4051,0.90225,0.5322150000000001,0.14131784526537475,31.81625,20.9,45.2,30.8,8.381091808088959,0.8873218541666666,0.48821,1.56421,0.9453149999999999,0.2131120148609688,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,93.49,85.97,98.0,98.0,86.91,95.07,89.91,97.45,97.07,95.34
2025-04-09 05:40:00,3.7860807291666663,1.50688,9.91036,2.37643,3.134041895337296,0.5799911666666666,0.40899,0.877,0.533515,0.14354359477282813,31.677916666666665,20.7,44.5,30.9,8.240554270819835,0.8820699479166667,0.46993,1.51311,0.93948,0.2117397120138039,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,93.78,89.04,98.0,97.89,86.4,94.91,89.73,97.54,96.12,95.44
2025-04-09 06:20:00,5.088578458333333,1.52303,21.03993,2.4422449999999998,5.3753611798443846,0.5789468541666667,0.39376,0.88599,0.531665,0.14499405462299564,31.93479166666667,21.0,44.9,31.0,8.270003771354553,0.874919,0.47803,1.54969,0.9347449999999999,0.21032816787463726,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,84.76,82.49,97.81,98.0,86.92,90.66,73.11,97.53,93.96,95.39
2025-04-09 06:40:00,3.9249258541666667,1.50823,11.03445,2.3326599999999997,3.3767577629990364,0.5710793645833333,0.38786,0.90495,0.524615,0.14716126365683513,31.893541666666668,20.9,44.6,31.05,8.237012295973727,0.8741578020833334,0.46278,1.44715,0.931575,0.21052844006050359,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,92.81,85.01,98.0,97.9,86.88,94.24,87.93,97.39,95.23,95.29
2025-04-09 07:20:00,3.469127885416667,1.49948,11.53632,2.41242,2.461196715886972,0.5703679270833334,0.37937,0.88924,0.5284800000000001,0.14699319333114746,32.046875,20.9,45.0,31.3,8.307455126166957,0.8521054166666667,0.4719,1.44736,0.9144000000000001,0.20004341235211395,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.3,87.43,98.0,97.89,87.01,95.15,90.49,97.53,96.66,95.52
2025-04-09 07:40:00,4.257794927083333,1.51167,14.65364,2.43928,3.8828136577804084,0.5706483541666666,0.39172,0.88679,0.526695,0.1427023467197796,32.034375,20.9,44.7,31.4,8.281939856837624,0.84407696875,0.47141,1.29874,0.9039349999999999,0.19623609882975085,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,92.64,86.74,98.0,97.97,86.92,94.66,88.39,97.51,95.91,95.38
2025-04-09 08:20:00,3.2457799583333338,1.50905,7.64217,2.1967999999999996,2.2709573415909787,0.5723016041666666,0.3861,0.88028,0.52011,0.14959723211491502,32.21791666666667,21.0,45.0,31.4,8.167879182991573,0.8423720312499999,0.46782,1.29402,0.90476,0.19312855344545057,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.21,85.13,98.0,97.94,86.96,95.74,91.96,97.66,97.81,95.48
2025-04-09 08:40:00,3.0475446041666667,1.49835,7.03549,2.2655149999999997,1.941745596153388,0.5737731875000001,0.4024,0.89873,0.521515,0.14401628627577345,32.70625,21.8,46.0,31.6,8.379259269657549,0.8439794791666666,0.47795,1.20955,0.913195,0.19137466093914304,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.9,82.64,98.0,97.88,87.06,95.81,92.5,97.68,97.78,95.42
2025-04-09 09:20:00,3.12069096875,1.50312,6.51704,2.408765,1.8931968290669499,0.58490090625,0.4264,0.9248,0.529405,0.13902476900008945,33.113125,22.3,46.0,31.85,8.26807974168262,0.8613637604166667,0.48262,1.22344,0.931775,0.19661775424668623,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.57,89.66,98.0,97.87,86.98,96.12,93.02,97.54,98.84,95.5
2025-04-09 09:40:00,3.1131833541666665,1.50827,6.39738,2.4247199999999998,1.814795271893202,0.5900829895833334,0.43176,0.92661,0.538545,0.13838366570974261,33.431666666666665,22.7,46.7,32.2,8.435249960305404,0.8637026145833333,0.46454,1.26347,0.938655,0.19993305147497065,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.8,84.11,98.0,97.8,86.94,96.14,93.29,97.36,99.05,95.48
2025-04-09 10:20:00,3.0494764895833333,1.48201,6.43093,2.388555,1.869417443934282,0.6103188229166666,0.45249,0.91418,0.571465,0.13062594515254913,34.62416666666666,24.1,48.0,32.95,8.208468521153604,0.8969059583333333,0.45516,1.2535,0.98834,0.21549503154979427,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.58,88.66,98.0,97.42,87.04,96.12,93.41,97.53,98.48,95.34
2025-04-09 10:40:00,3.11481878125,1.48449,6.48774,2.40652,1.8952992429737756,0.616925375,0.45025,0.88451,0.5881700000000001,0.12620321581657598,34.983958333333334,24.6,48.3,33.2,8.250360462697362,0.9200388020833333,0.45661,1.24222,1.015555,0.22592617359354789,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.32,89.36,98.0,96.9,87.15,96.13,93.16,97.35,98.82,95.37
2025-04-09 11:20:00,3.1634895416666664,1.49014,6.42693,2.442345,1.8508193844328202,0.6232604270833334,0.45539,0.93496,0.59076,0.1240062960590241,35.92166666666667,26.0,49.1,34.099999999999994,8.10533145845968,0.9303133333333334,0.46959,1.23238,1.027255,0.22363517479260403,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.37,89.21,98.0,96.77,86.97,96.05,93.17,97.47,98.16,95.01
2025-04-09 11:40:00,3.0613539687499998,1.48082,6.3731,2.41125,1.8634892540569683,0.6312076666666666,0.46594,0.9119,0.5964700000000001,0.1257994794587362,36.39791666666667,26.4,49.5,34.35,8.028599442731606,0.9407804062499999,0.47093,1.2718,1.036565,0.22744283357923176,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.29,88.45,98.0,96.84,86.85,96.08,93.18,97.28,97.95,94.95
2025-04-09 12:20:00,3.10471934375,1.50129,6.39058,2.40491,1.8506879599624675,0.6433106770833333,0.48042,0.95557,0.6127199999999999,0.1207796238471667,36.846250000000005,26.9,50.4,34.7,8.167527389206885,0.9449645312499999,0.50533,1.29823,1.02832,0.22432986993240212,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.42,89.59,98.0,96.77,87.28,96.07,93.27,97.49,97.86,94.99
2025-04-09 12:40:00,3.13121634375,1.49464,6.70455,2.391095,1.931407147850541,0.6440589479166667,0.47687,0.95817,0.6128450000000001,0.11947535547570157,36.92458333333333,27.0,50.5,34.650000000000006,8.289403895638358,0.9464612395833334,0.50555,1.33646,1.0273150000000002,0.2264071980399963,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.37,87.79,98.0,96.88,87.04,96.05,93.26,97.48,98.52,95.13
2025-04-09 13:20:00,3.1235220104166666,1.48294,6.69633,2.37491,1.9641569874258604,0.6529319270833334,0.48185,0.91836,0.6292150000000001,0.11745140981842958,37.278749999999995,27.3,51.3,35.150000000000006,8.430539381253885,0.9595799791666667,0.51759,1.30323,1.037265,0.2325979824531859,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.2,89.27,98.0,96.28,87.12,96.05,93.15,97.38,98.68,94.97
2025-04-09 13:40:00,3.121040520833333,1.5107,6.71088,2.138555,2.0388047714228508,0.658971375,0.48183,0.94067,0.63747,0.12035514725029525,37.79208333333334,27.5,52.3,35.7,8.717830205982903,0.96879565625,0.52046,1.36166,1.040055,0.23891276201270772,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,94.11,89.28,98.0,96.22,87.06,96.05,92.82,97.45,97.9,94.78
2025-04-09 14:20:00,3.173140135416667,1.5273,6.98388,2.131575,2.100923675732577,0.6568596458333332,0.48363,0.93731,0.638835,0.11807513417307287,38.604791666666664,27.7,53.6,36.8,8.978617487205858,0.9734981875000001,0.5119,1.40225,1.0447350000000002,0.24301105812934767,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,93.96,89.51,98.0,96.05,87.09,95.98,92.74,97.54,98.27,94.41
