location,bucket_id,High-Frequency Acceleration_count,High-Frequency Acceleration_mean,High-Frequency Acceleration_std,High-Frequency Acceleration_min,High-Frequency Acceleration_max,Low-Frequency Acceleration Z_count,Low-Frequency Acceleration Z_mean,Low-Frequency Acceleration Z_std,Low-Frequency Acceleration Z_min,Low-Frequency Acceleration Z_max,Temperature_count,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Vibration Velocity Z_count,Vibration Velocity Z_mean,Vibration Velocity Z_std,Vibration Velocity Z_min,Vibration Velocity Z_max,alignment_status_rating,bearing_lubrication_rating,crest_factor_rating,electromagnetic_status_rating,fit_condition_rating,kurtosis_opt_rating,rms_10_25khz_rating,rms_1_10khz_rating,rotor_balance_status_rating,rubbing_condition_rating,velocity_rms_rating,peak_value_opt_rating,datetime,bucket_end
Gear Reducer,1275,240,1.7448462916666665,0.13722154523610933,1.53252,2.24681,240,1.6630871666666667,0.14796444090905272,1.44371,2.19861,240,48.51083333333334,0.13830766342796952,48.3,48.8,240,2.407439375,0.46599906009658953,1.59199,3.83507,87.93,97.18,91.96,98.0,90.7,86.58,98.0,96.93,88.0,97.56,66.12,90.99,2025-04-15 09:20:05,2025-04-15 09:40:00
Gear Reducer,1276,240,1.7503271249999999,0.1083583631555883,1.58063,2.23385,240,1.6767405,0.11268017165158621,1.49901,2.17802,240,48.96791666666666,0.09730593460496698,48.7,49.1,240,2.3185294166666663,0.384931812246216,1.68421,3.64182,80.66,97.13,90.58,98.0,87.33,87.09,98.0,96.97,88.42,97.23,65.96,91.69,2025-04-15 09:40:05,2025-04-15 10:00:00
Gear Reducer,1277,240,1.708879,0.08296416149086805,1.50165,2.04029,240,1.6149568333333333,0.0845007596111865,1.4098,1.97481,240,49.24583333333333,0.12865303690608476,49.0,49.4,240,2.3708667083333332,0.4340569254604351,1.55097,3.2688,78.52,97.59,91.32,98.0,83.53,86.5,98.0,96.85,86.42,97.8,69.02,91.24,2025-04-15 10:00:05,2025-04-15 10:20:00
Gear Reducer,1278,240,1.8277214166666667,0.1412453026333133,1.53878,2.19643,240,1.758427875,0.14904514211029796,1.43838,2.13804,240,49.3425,0.13108016008611353,49.1,49.5,240,2.4379802083333333,0.5238133716794231,1.57838,3.54158,89.09,96.77,90.28,98.0,89.11,86.65,98.0,96.88,86.57,97.9,66.1,90.45,2025-04-15 10:20:05,2025-04-15 10:40:00
Gear Reducer,1279,240,1.7411227916666665,0.10590771194533558,1.52383,2.16374,240,1.6446790416666666,0.11164492405514272,1.42859,2.1074,240,49.59708333333333,0.14818226836669615,49.4,49.9,240,2.3785803333333333,0.45841679677970243,1.51926,3.29011,81.44,96.96,91.85,98.0,82.87,84.98,98.0,96.86,88.41,98.56,68.65,91.0,2025-04-15 10:40:05,2025-04-15 11:00:00
Gear Reducer,1280,240,1.8137005416666667,0.12594367889196895,1.55963,2.15613,240,1.7456407916666667,0.131780052092478,1.45943,2.09844,240,49.495,0.2557620494549902,49.1,49.9,240,2.412017083333333,0.4602785467534843,1.62917,3.30641,89.35,96.62,91.14,98.0,89.89,86.44,98.0,96.88,86.98,97.91,64.94,90.55,2025-04-15 11:00:05,2025-04-15 11:20:00
Gear Reducer,1281,240,1.7539767916666666,0.10381327171927995,1.54057,2.11097,240,1.6617109583333334,0.11168404977985165,1.43694,2.05183,240,49.27791666666667,0.16355054153800272,49.1,49.6,240,2.4495284166666664,0.432986153249076,1.69428,3.33095,79.2,96.9,91.98,98.0,84.19,86.54,98.0,96.94,86.06,98.14,68.73,91.42,2025-04-15 11:20:05,2025-04-15 11:40:00
Gear Reducer,1282,240,1.7964982083333332,0.14169163134725904,1.52922,2.17984,240,1.7160009999999999,0.15471770385996136,1.42252,2.12262,240,49.389583333333334,0.09382522551434774,49.2,49.6,240,2.500324958333333,0.49785656389084904,1.66491,3.56582,84.75,96.97,91.72,98.0,88.9,86.41,98.0,96.91,82.05,97.75,66.22,90.88,2025-04-15 11:40:05,2025-04-15 12:00:00
Gear Reducer,1283,240,1.774406,0.1111987327928155,1.55693,2.14672,240,1.6955903749999999,0.11700809353092459,1.46463,2.08957,240,49.65125,0.1369058100915418,49.5,49.9,240,2.466278,0.42250568318150394,1.71317,3.52863,79.45,96.53,91.75,98.0,84.79,86.55,98.0,96.9,85.82,97.79,68.31,91.07,2025-04-15 12:00:05,2025-04-15 12:20:00
Gear Reducer,1284,240,1.7367849583333335,0.08681746750278181,1.57256,2.13139,240,1.654689,0.08964083140546372,1.47398,2.06443,240,49.700833333333335,0.10020550710471193,49.5,49.9,240,2.3941074999999996,0.37214733524860283,1.72481,3.37385,81.25,97.34,92.16,98.0,87.12,86.19,98.0,96.91,88.14,97.77,68.92,91.15,2025-04-15 12:20:05,2025-04-15 12:40:00
Gear Reducer,1285,240,1.744325125,0.07425988747534176,1.62654,1.92473,240,1.666767,0.07132333718904654,1.5432,1.84553,240,49.90916666666667,0.19598302092512415,49.6,50.2,240,2.353236166666667,0.3909796627637652,1.83191,3.14583,82.34,97.11,91.93,98.0,87.55,87.0,98.0,96.89,80.53,97.51,68.84,90.85,2025-04-15 12:40:05,2025-04-15 13:00:00
Gear Reducer,1286,240,1.73022175,0.0639098712088271,1.59956,1.92667,240,1.6463125416666666,0.060868331734632415,1.50802,1.84512,240,49.95291666666667,0.10973452814254764,49.7,50.2,240,2.4871745833333336,0.35545126575997654,1.92392,3.18009,80.37,97.34,92.17,98.0,87.3,87.24,98.0,96.81,87.45,97.82,68.12,90.84,2025-04-15 13:00:05,2025-04-15 13:20:00
Gear Reducer,1287,240,1.767000625,0.07663140718654572,1.63678,1.94987,240,1.6894637916666668,0.07398430785925138,1.56475,1.87353,240,50.15708333333334,0.13885301721790258,50.0,50.5,240,2.4799432083333333,0.389014388457422,1.92852,3.27304,82.68,97.53,92.23,98.0,88.58,86.98,98.0,96.84,86.3,97.58,67.8,90.74,2025-04-15 13:20:05,2025-04-15 13:40:00
Gear Reducer,1288,240,1.7460299166666668,0.062386723583555306,1.55661,1.89079,240,1.6599932083333333,0.059320505138028716,1.46635,1.80652,240,49.932916666666664,0.32413359463154084,49.2,50.4,240,2.5801968333333334,0.35410455061653195,1.80979,3.45551,85.05,97.04,91.76,98.0,89.74,87.03,98.0,96.88,83.78,97.52,66.61,90.38,2025-04-15 13:40:05,2025-04-15 14:00:00
Gear Reducer,1289,240,1.7825293333333334,0.09836368447239383,1.53234,2.18833,240,1.7061229583333335,0.10107988587266852,1.43385,2.1267,240,50.07791666666666,0.44783513821284365,49.2,50.8,240,2.5034316666666663,0.37194061660101785,1.6842,3.51681,81.91,96.71,91.44,98.0,85.61,86.83,98.0,96.89,83.48,97.57,69.48,91.97,2025-04-15 14:00:05,2025-04-15 14:20:00
Gear Reducer,1290,240,1.7696966250000001,0.10802095934400598,1.5609,2.16572,240,1.686275875,0.11356155423779998,1.46489,2.10493,240,50.9725,0.1768920432893394,50.7,51.2,240,2.551289291666667,0.4052225709852523,1.73789,3.51022,86.26,96.65,91.32,98.0,90.15,86.67,98.0,96.93,81.72,97.86,66.12,90.31,2025-04-15 14:20:05,2025-04-15 14:40:00
Gear Reducer,1291,240,1.7924122083333331,0.0889961504392792,1.60392,2.17592,240,1.7138449999999998,0.09168151242938179,1.50448,2.1199,240,51.542500000000004,0.18754636804631453,51.2,51.8,240,2.492451416666667,0.38636585682397406,1.7164,3.52701,80.41,97.26,91.98,98.0,83.11,86.17,98.0,97.02,84.02,97.46,69.7,91.32,2025-04-15 14:40:05,2025-04-15 15:00:00
Gear Reducer,1292,240,1.8080496666666666,0.12370249058984664,1.58575,2.24963,240,1.7250237916666669,0.13237438750119396,1.48624,2.19414,240,51.513749999999995,0.33150238076350497,50.7,51.9,240,2.5981664166666665,0.45379019026832046,1.72812,3.56955,85.08,96.95,90.35,98.0,88.43,86.73,98.0,96.84,82.81,97.77,66.85,91.36,2025-04-15 15:00:05,2025-04-15 15:20:00
Gear Reducer,1293,240,1.7942734166666667,0.11084493683407613,1.53986,2.21452,240,1.710334125,0.117792059986588,1.44303,2.15931,240,50.2275,0.17087640202753493,50.1,50.7,240,2.5929136666666666,0.45156779430495797,1.70883,3.71468,82.7,97.35,90.26,98.0,86.4,85.99,98.0,96.96,85.93,98.0,75.83,91.34,2025-04-15 15:20:05,2025-04-15 15:40:00
Gear Reducer,1294,240,1.7860259583333333,0.11648525805733714,1.54007,2.2213,240,1.7008692083333334,0.12286771354423516,1.44342,2.16812,240,50.06791666666667,0.10751974292450116,49.9,50.3,240,2.6581030416666667,0.4629557294399256,1.81353,3.71298,86.02,97.55,92.17,98.0,89.65,87.12,98.0,96.92,82.34,97.8,69.58,90.27,2025-04-15 15:40:05,2025-04-15 16:00:00
Gear Reducer,1295,240,1.8224015,0.13322904658761292,1.62154,2.21685,240,1.751667375,0.13815247187636265,1.52241,2.16422,240,50.029583333333335,0.17738168115374048,49.5,50.2,240,2.62470675,0.48420045340464024,1.84172,3.69161,83.23,97.13,90.84,98.0,89.68,86.35,98.0,96.82,85.01,97.5,67.21,89.71,2025-04-15 16:00:05,2025-04-15 16:20:00
Gear Reducer,1296,240,1.7738555,0.11520780504671549,1.54679,2.32081,240,1.6763927500000002,0.12178195238677145,1.44184,2.26672,240,49.30583333333333,0.14070702125283452,49.1,49.6,240,2.6773928333333337,0.5008067591232874,1.75305,3.85231,77.76,97.52,91.84,98.0,82.38,86.19,98.0,96.89,84.73,97.5,67.05,90.56,2025-04-15 16:20:05,2025-04-15 16:40:00
Gear Reducer,1297,240,1.8446640416666669,0.1569886832259013,1.55617,2.27577,240,1.7726329166666666,0.16805781723228483,1.45796,2.222,240,49.43625,0.1296055328381387,49.2,49.7,240,2.733556833333333,0.5457018610665721,1.80109,4.00159,86.42,96.91,90.94,98.0,90.05,86.83,98.0,96.79,82.74,97.45,65.26,90.32,2025-04-15 16:40:05,2025-04-15 17:00:00
Gear Reducer,1298,240,1.7827910833333334,0.13292727412518818,1.55503,2.31729,240,1.6948103333333333,0.14406493531507297,1.45385,2.26073,240,49.61875,0.07989598363395083,49.4,49.7,240,2.6052637499999998,0.4917573719966738,1.75374,3.79129,80.07,97.1,92.02,98.0,84.03,86.56,98.0,96.95,87.09,98.18,71.9,90.61,2025-04-15 17:00:05,2025-04-15 17:20:00
Gear Reducer,1299,240,1.8148168333333332,0.13699576993428855,1.60242,2.27109,240,1.7375610416666667,0.14676732081910024,1.50741,2.21966,240,49.535833333333336,0.26474771549371645,48.9,49.8,240,2.69138975,0.4687636560937871,1.88357,3.8491,84.37,97.13,91.37,98.0,89.92,86.96,98.0,96.88,82.7,97.77,65.28,91.15,2025-04-15 17:20:05,2025-04-15 17:40:00
Gear Reducer,1300,240,1.7796621666666668,0.1187069330259358,1.56695,2.32149,240,1.6908988333333332,0.12653282561968882,1.469,2.26646,240,48.997083333333336,0.17342185407269842,48.6,49.2,240,2.6131625416666666,0.45846557663904175,1.76276,3.82139,76.34,96.68,91.98,98.0,81.6,86.37,98.0,96.93,84.64,97.39,65.45,91.21,2025-04-15 17:40:05,2025-04-15 18:00:00
Gear Reducer,1301,240,1.8341662916666666,0.15800503272530722,1.56286,2.26811,240,1.7617705416666667,0.16930537435868548,1.45857,2.2157,240,48.750416666666666,0.15003428246080328,48.5,49.1,240,2.69189,0.5301736447010211,1.75588,3.8498,80.28,96.83,91.59,98.0,89.88,86.87,98.0,96.84,85.83,97.85,66.11,90.45,2025-04-15 18:00:05,2025-04-15 18:20:00
Gear Reducer,1302,240,1.76805875,0.08974537462761079,1.58173,2.14652,240,1.6799467083333333,0.09319887598985482,1.48724,2.08168,240,48.64333333333333,0.10287363441767079,48.5,48.9,240,2.5906107916666667,0.45764011878454014,1.80831,3.53397,79.35,97.17,90.68,98.0,85.55,85.99,98.0,96.81,86.49,97.91,71.43,90.55,2025-04-15 18:20:05,2025-04-15 18:40:00
Gear Reducer,1303,240,1.836879,0.15123902779054527,1.64345,2.26675,240,1.7703913333333332,0.1573674649559644,1.57337,2.21457,240,48.285833333333336,0.16657807966483984,48.1,48.6,240,2.6979775833333335,0.5059886458389997,1.7988,3.82985,81.69,97.61,91.9,98.0,87.82,87.04,98.0,96.91,80.51,97.32,67.45,91.19,2025-04-15 18:40:05,2025-04-15 19:00:00
Gear Reducer,1304,240,1.740376125,0.08211074046666672,1.53795,1.99578,240,1.6456456666666668,0.08438043809701931,1.44092,1.92112,240,48.375416666666666,0.2190217727979376,48.0,48.7,240,2.633932541666667,0.4379305790285998,1.77006,3.3089,79.34,97.63,92.07,98.0,86.69,87.09,98.0,96.84,88.16,97.66,67.95,91.71,2025-04-15 19:00:05,2025-04-15 19:20:00
Gear Reducer,1305,240,1.871094625,0.1555736018249757,1.60725,2.30917,240,1.8071667083333334,0.1600392890163804,1.52427,2.25733,240,48.78666666666666,0.09931424563642818,48.6,49.0,240,2.722293875,0.5496177241981048,1.78748,3.98552,81.1,97.02,92.4,98.0,88.25,87.21,98.0,96.88,81.88,97.31,66.76,91.36,2025-04-15 19:20:05,2025-04-15 19:40:00
Gear Reducer,1306,240,1.7293609583333334,0.07085916714535825,1.53861,1.87111,240,1.6293477083333334,0.07013566823779073,1.44381,1.77825,240,48.795833333333334,0.20409852134598844,48.5,49.2,240,2.607412375,0.42294357194150267,1.74381,3.23651,88.42,97.14,90.77,98.0,90.79,86.78,98.0,96.86,86.94,97.8,65.84,90.8,2025-04-15 19:40:05,2025-04-15 20:00:00
Gear Reducer,1307,240,1.8784447083333333,0.17063740256674773,1.58749,2.30752,240,1.8116442083333333,0.18132886524005287,1.4834,2.25883,240,49.119166666666665,0.12529184897591852,48.9,49.4,240,2.8023606666666665,0.5563497607665464,1.82248,4.02012,75.98,96.62,91.56,98.0,81.91,86.17,98.0,96.93,85.12,98.0,64.36,91.49,2025-04-15 20:00:05,2025-04-15 20:20:00
Gear Reducer,1308,240,1.7842567916666667,0.13877729601654387,1.54897,2.29445,240,1.6992167916666667,0.14975920353008296,1.45104,2.24351,240,49.280833333333334,0.07740112692393053,49.1,49.4,240,2.6567011249999997,0.5166278453101182,1.73184,3.98843,79.96,97.07,91.74,98.0,87.26,86.72,98.0,96.85,87.41,97.32,67.65,91.5,2025-04-15 20:20:05,2025-04-15 20:40:00
Gear Reducer,1309,240,1.9370971666666668,0.16459865116700448,1.70294,2.35273,240,1.8793545416666668,0.16606547795117765,1.63726,2.29949,240,49.00958333333333,0.14647830080968047,48.7,49.3,240,2.9018943333333334,0.5935947479661041,1.86388,4.05395,81.74,96.92,91.27,98.0,84.53,86.58,98.0,96.97,85.0,98.17,68.67,90.02,2025-04-15 20:40:05,2025-04-15 21:00:00
Gear Reducer,1310,240,1.7984952916666666,0.14589152303557074,1.58705,2.31385,240,1.7109169583333332,0.16092203517652234,1.48869,2.26383,240,48.9075,0.09162640170572889,48.7,49.1,240,2.745382125,0.5189268302861809,1.85024,4.09419,88.83,97.04,91.69,98.0,90.05,86.87,98.0,96.82,85.38,98.03,64.75,90.61,2025-04-15 21:00:05,2025-04-15 21:20:00
Gearbox First Shaft Input End,1311,194,2.9081072680412374,0.10891690336971539,2.62548,3.08509,194,2.4121351546391754,0.07166317782650716,2.2176,2.64371,217,41.53640552995392,0.14437599307600335,41.2,41.9,194,2.13644587628866,0.30389623527276344,1.73227,2.65228,81.82,97.2,90.18,98.0,88.27,85.67,98.0,96.96,81.14,95.72,70.2,91.07,2025-04-01 00:00:05,2025-04-01 00:20:00
Gearbox First Shaft Input End,1312,240,2.7322007916666666,0.11721467390233947,2.50083,3.04121,240,2.436256,0.09711848144573879,2.22639,2.68805,240,41.60208333333333,0.3381524892666268,41.1,42.0,240,2.709776875,0.42392698928984507,1.88504,3.38959,80.44,97.53,90.27,98.0,85.31,85.62,98.0,97.12,87.75,96.19,72.96,90.97,2025-04-01 00:20:05,2025-04-01 00:40:00
Gearbox First Shaft Input End,1313,240,2.8614650000000004,0.11117018394106187,2.56646,3.07095,240,2.392854625,0.07582667325726891,2.23659,2.67176,240,41.25833333333333,0.1908287730966251,40.9,41.5,240,2.3254491666666666,0.34247343879069975,1.76272,3.30797,87.37,96.95,88.68,98.0,90.4,84.43,98.0,96.86,85.51,96.1,66.5,90.21,2025-04-01 00:40:05,2025-04-01 01:00:00
Gearbox First Shaft Input End,1314,240,2.7692644166666667,0.12946311568423974,2.51807,3.03409,240,2.439323125,0.10742220836895393,2.2305,2.69844,240,41.412083333333335,0.1858482569637383,41.0,41.7,240,2.485919875,0.37031754990403815,1.6892,3.30206,81.15,97.8,90.78,98.0,84.47,85.55,98.0,97.06,87.85,96.95,69.16,91.74,2025-04-01 01:00:05,2025-04-01 01:20:00
Gearbox First Shaft Input End,1315,240,2.8385046666666667,0.12716047519810592,2.52771,3.09525,240,2.421880166666667,0.07989219881672618,2.23444,2.65435,240,40.904583333333335,0.22579435170263407,40.6,41.4,240,2.3389555,0.35293854337511604,1.72857,3.25836,84.03,96.66,90.27,98.0,88.77,84.67,98.0,96.87,85.45,96.52,66.33,91.05,2025-04-01 01:20:05,2025-04-01 01:40:00
Gearbox First Shaft Input End,1316,240,2.853467833333333,0.1158757327108191,2.59066,3.07482,240,2.4611407499999998,0.1015010722548843,2.25606,2.7085,240,41.37916666666667,0.1001219618886987,41.2,41.6,240,2.280083625,0.2613847907042234,1.76261,2.65233,83.08,97.45,90.01,98.0,89.5,86.02,98.0,96.98,81.1,96.56,72.04,91.32,2025-04-01 01:40:05,2025-04-01 02:00:00
Gearbox First Shaft Input End,1317,240,2.830205208333333,0.11715914644164797,2.52414,3.06054,240,2.4661203333333335,0.08781489107939462,2.24125,2.66828,240,41.34083333333333,0.08821411127575864,41.1,41.5,240,2.3208424583333334,0.3063187034796648,1.74979,3.18664,84.5,97.32,89.65,98.0,88.94,85.95,98.0,96.94,83.25,95.75,70.13,91.03,2025-04-01 02:00:05,2025-04-01 02:20:00
Gearbox First Shaft Input End,1318,240,2.849781458333333,0.11421101165483122,2.57186,3.07057,240,2.444416875,0.09246025645694854,2.23622,2.70591,240,41.22291666666667,0.15147749785707545,40.9,41.5,240,2.224830541666667,0.27118957462303783,1.70601,2.61813,80.94,97.73,90.15,98.0,88.57,85.65,98.0,96.9,84.68,95.94,70.01,91.62,2025-04-01 02:20:05,2025-04-01 02:40:00
Gearbox First Shaft Input End,1319,240,2.850702,0.11146150764814106,2.58483,3.09031,240,2.439429416666667,0.09712150438006717,2.27096,2.72592,240,41.34,0.1253614022398773,41.1,41.6,240,2.2319084583333337,0.2740577978402138,1.6907,2.63202,88.28,97.58,89.17,98.0,90.32,85.09,98.0,96.92,81.72,95.78,68.43,91.09,2025-04-01 02:40:05,2025-04-01 03:00:00
Gearbox First Shaft Input End,1320,240,2.7405107083333333,0.12619317835569782,2.49781,3.05407,240,2.424604791666667,0.0903907023718161,2.22737,2.64847,240,41.27166666666667,0.3608876396109778,40.7,41.7,240,2.555551416666667,0.40942045319171433,1.74862,3.40436,82.69,97.41,90.68,98.0,89.78,86.11,98.0,96.9,84.2,96.89,69.81,91.23,2025-04-01 03:00:05,2025-04-01 03:20:00
Gearbox First Shaft Input End,1321,240,2.8535148333333336,0.11102211002596037,2.61939,3.05627,240,2.4755366666666663,0.09868332918974788,2.23333,2.69841,240,41.02583333333334,0.11821251222870145,40.8,41.2,240,2.2674321666666666,0.22577886961247434,1.75171,2.59711,86.18,97.44,89.97,98.0,89.58,84.73,98.0,96.89,85.06,96.6,65.87,90.92,2025-04-01 03:20:05,2025-04-01 03:40:00
Gearbox First Shaft Input End,1322,240,2.8611948750000002,0.10176158106034226,2.59166,3.07435,240,2.3895391249999998,0.07521082962271242,2.22998,2.65807,240,41.38166666666667,0.09461070497104204,41.2,41.6,240,2.20179725,0.29173347044120507,1.68606,2.96962,85.94,97.46,89.92,98.0,88.52,85.86,98.0,97.16,86.5,95.4,71.75,91.31,2025-04-01 03:40:05,2025-04-01 04:00:00
Gearbox First Shaft Input End,1323,240,2.7242172916666667,0.12112966501657434,2.51484,3.06776,240,2.41742125,0.08689015577622067,2.23468,2.67521,240,41.13583333333334,0.25393829624234765,40.8,41.5,240,2.673654458333333,0.41556062122170057,1.78101,3.48875,85.18,96.85,89.67,98.0,89.09,85.06,98.0,96.85,83.85,96.84,65.05,91.11,2025-04-01 04:00:05,2025-04-01 04:20:00
Gearbox First Shaft Input End,1324,240,2.851742166666667,0.10999811506702506,2.59343,3.11489,240,2.3993844999999996,0.09390592695746494,2.19841,2.67972,240,40.9925,0.20866681816758742,40.7,41.3,240,2.1839560833333334,0.2515901979012557,1.66095,2.62461,83.46,97.64,89.83,98.0,90.13,85.75,98.0,96.97,81.6,95.61,71.56,90.66,2025-04-01 04:20:05,2025-04-01 04:40:00
Gearbox First Shaft Input End,1325,240,2.7817795416666664,0.13836101075850651,2.52927,3.13221,240,2.4539451249999997,0.1034412679234343,2.22809,2.72757,240,40.95708333333334,0.3403662704314484,40.3,41.3,240,2.44207775,0.3579663675103524,1.80266,3.424,88.19,97.29,90.27,98.0,90.11,86.83,98.0,96.98,81.31,96.47,70.65,91.56,2025-04-01 04:40:05,2025-04-01 05:00:00
Gearbox First Shaft Input End,1326,240,2.810658041666667,0.12763357860766525,2.50259,3.0475,240,2.3821851666666665,0.06435119633903467,2.23996,2.61276,240,40.82958333333333,0.16184033576870502,40.5,41.1,240,2.2949559166666664,0.3706418203162683,1.69312,3.19819,79.23,97.42,89.11,98.0,84.34,85.17,98.0,97.14,88.45,95.92,69.86,91.09,2025-04-01 05:00:05,2025-04-01 05:20:00
Gearbox First Shaft Input End,1327,240,2.8078441250000004,0.12426562369996279,2.56655,3.04792,240,2.382335125,0.0723306249946606,2.22058,2.67506,240,40.58166666666667,0.09765735790864097,40.4,40.8,240,2.340305875,0.41179819506177406,1.70561,3.30311,88.69,97.05,88.95,98.0,89.88,84.42,98.0,96.89,85.74,95.96,66.53,90.88,2025-04-01 05:20:05,2025-04-01 05:40:00
Gearbox First Shaft Input End,1328,240,2.8215560833333333,0.12144782036244224,2.51206,3.05404,240,2.4781648749999996,0.09987747387809143,2.24747,2.70802,240,40.9475,0.07594591777559963,40.8,41.1,240,2.2586175833333333,0.25500630818022635,1.68302,2.96728,85.15,97.48,89.78,98.0,85.86,85.8,98.0,97.15,86.04,94.8,75.22,92.14,2025-04-01 05:40:05,2025-04-01 06:00:00
Gearbox First Shaft Input End,1329,240,2.811729125,0.12254732418507368,2.52814,3.0533,240,2.422032125,0.08326852941455727,2.1823,2.63076,240,40.79083333333333,0.0702605233659279,40.7,41.0,240,2.2307315416666667,0.29054020549615384,1.707,3.10481,86.95,97.23,89.77,98.0,89.08,85.31,98.0,96.95,82.19,95.91,68.43,91.51,2025-04-01 06:00:05,2025-04-01 06:20:00
Gearbox First Shaft Input End,1330,240,2.8280246666666664,0.1132065636241431,2.57567,3.05988,240,2.443382625,0.09493992917449398,2.24996,2.66408,240,40.83958333333333,0.09225121090549347,40.7,41.1,240,2.220613,0.26014779980638014,1.7229,2.62211,84.32,97.44,89.68,98.0,89.55,85.59,98.0,97.05,80.39,95.83,69.89,91.32,2025-04-01 06:20:05,2025-04-01 06:40:00
Gearbox First Shaft Input End,1331,240,2.8528310833333332,0.10401635371739602,2.59248,3.08544,240,2.3700611666666664,0.06958553857339529,2.17363,2.59742,240,40.967083333333335,0.18007388457286788,40.7,41.4,240,2.1449589583333335,0.24951145371651884,1.71709,2.57648,82.87,97.4,90.04,98.0,86.13,85.21,98.0,96.92,84.28,95.9,67.42,91.56,2025-04-01 06:40:05,2025-04-01 07:00:00
Gearbox First Shaft Input End,1332,240,2.7539403333333334,0.1185250598958692,2.51828,3.06809,240,2.4452990416666665,0.08910991089893808,2.24065,2.69052,240,40.95291666666667,0.3031077409930854,40.5,41.4,240,2.623660375,0.4019351661246391,1.78666,3.3516,83.49,97.39,89.61,98.0,87.84,85.39,98.0,96.9,84.09,95.88,67.04,91.3,2025-04-01 07:00:05,2025-04-01 07:20:00
Gearbox First Shaft Input End,1333,240,2.842315125,0.11056300566906814,2.56505,3.06093,240,2.389318541666667,0.09173763400960497,2.19025,2.65591,240,40.82875,0.25947827441887783,40.3,41.2,240,2.199506583333333,0.2579231432100274,1.64197,2.63904,83.5,97.64,89.41,98.0,89.33,85.32,98.0,96.95,81.54,96.47,70.14,90.66,2025-04-01 07:20:05,2025-04-01 07:40:00
Gearbox First Shaft Input End,1334,240,2.81272275,0.12209036043877992,2.51242,3.04263,240,2.4061226666666666,0.08267593374419331,2.22694,2.65146,240,41.42041666666667,0.17560366097028765,41.2,41.7,240,2.3146755416666664,0.3592905462164873,1.69335,3.11525,82.98,97.46,89.51,98.0,85.44,84.38,98.0,97.12,88.29,96.49,71.1,91.14,2025-04-01 07:40:05,2025-04-01 08:00:00
Gearbox First Shaft Input End,1335,240,2.717027625,0.10938831252437334,2.49506,3.03791,240,2.4127900416666668,0.07940309818422395,2.22796,2.6739,240,40.86291666666667,0.29500697341828114,40.3,41.5,240,2.612203291666667,0.37492057994530714,1.73002,3.13268,86.59,97.12,88.87,98.0,90.23,84.78,98.0,96.95,83.23,96.71,65.44,90.36,2025-04-01 08:00:05,2025-04-01 08:20:00
