datetime,High-Frequency Acceleration_mean,High-Frequency Acceleration_min,High-Frequency Acceleration_max,High-Frequency Acceleration_median,High-Frequency Acceleration_std,Low-Frequency Acceleration Z_mean,Low-Frequency Acceleration Z_min,Low-Frequency Acceleration Z_max,Low-Frequency Acceleration Z_median,Low-Frequency Acceleration Z_std,Temperature_mean,Temperature_min,Temperature_max,Temperature_median,Temperature_std,Vibration Velocity Z_mean,Vibration Velocity Z_min,Vibration Velocity Z_max,Vibration Velocity Z_median,Vibration Velocity Z_std,location,Device,alignment_status,bearing_lubrication,crest_factor,electromagnetic_status,fit_condition,kurtosis_opt,peak_10_1000hz,peak_value_opt,rms_0_10hz,rms_10_100hz,rms_10_25khz,rms_1_10khz,rotor_balance_status,rubbing_condition,velocity_rms
2025-04-04 16:40:00,5.488392358333333,3.7248,8.08035,5.58505,1.2646609970518747,4.316465866666666,1.9782,8.07449,3.671105,2.082525285834132,29.822833333333335,18.8,38.2,28.5,6.489338525333906,5.788306725,2.32561,11.23742,5.405485,2.7967207187083254,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.53,93.49,91.11,98.0,88.55,84.2,86.57,90.48,98.0,72.41,96.68,93.51,97.49,98.61,76.87
2025-04-04 17:20:00,5.444465,3.65527,8.2117,5.57759,1.250612056693958,4.271935208333334,1.91905,8.20702,3.6633649999999998,2.056289802455146,30.041500000000003,18.6,38.6,28.9,6.543216631735217,5.724665566666666,2.39769,11.41775,5.319685,2.760373154179752,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,89.84,93.63,90.9,98.0,88.08,83.25,84.43,89.53,98.0,72.28,96.84,93.51,97.67,98.38,76.67
2025-04-04 17:40:00,5.4408819,3.68395,7.95774,5.584825,1.2281581024033397,4.240817983333333,1.89165,7.95246,3.633065,2.0444970317562174,29.92683333333333,17.5,38.8,29.1,6.727021480731713,5.623468908333334,2.33736,11.03723,5.25162,2.699903034277772,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.81,93.32,90.92,98.0,88.5,83.64,85.59,90.23,98.0,72.53,96.77,93.47,97.62,98.67,76.86
2025-04-04 18:20:00,5.441962225,3.62463,7.94339,5.639885,1.209770901859709,4.225188916666667,1.89131,7.93805,3.585895,2.027119616089194,29.1955,17.3,38.5,28.9,6.98830860642481,5.535321283333333,2.28918,10.93639,5.16628,2.671580502819395,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.04,93.31,90.98,98.0,88.54,83.75,84.57,89.88,98.0,72.59,96.64,93.3,97.8,98.39,76.88
2025-04-04 18:40:00,5.456673675,3.60139,7.81433,5.65371,1.2017637452136074,4.241737475,1.86126,7.80852,3.608475,2.0166851925866385,29.274,16.8,38.5,29.1,7.011075711881131,5.521306533333333,2.25114,10.84095,5.183455,2.6639823136946137,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.65,93.58,91.08,98.0,89.71,83.62,85.92,90.52,98.0,74.37,96.62,93.38,97.72,98.12,77.72
2025-04-04 19:20:00,5.4778948666666665,3.56674,7.77354,5.775665,1.2056119282090807,4.250075933333333,1.89866,7.76832,3.59094,1.996782496163334,28.219666666666665,15.4,38.1,28.4,7.426016614589267,5.496286033333333,2.27689,11.01843,5.119755,2.6222923073965183,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.72,93.63,91.14,98.0,90.21,84.16,87.07,90.98,98.0,74.95,96.52,93.27,97.73,98.34,77.91
2025-04-04 19:40:00,5.462469175000001,3.58279,7.71674,5.775255,1.2255991749055555,4.248729625,1.88869,7.71075,3.57013,1.9953510903062326,27.815833333333334,15.3,37.9,28.3,7.572701564646594,5.472836683333333,2.28242,10.65239,5.07529,2.636949052960306,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,89.7,93.17,90.6,98.0,89.24,83.43,86.79,90.91,98.0,75.21,96.61,93.16,97.85,98.38,77.94
2025-04-04 20:20:00,5.201235125,0.19776,9.28814,5.5510649999999995,1.8367132588361372,4.071742816666666,0.03035,9.28253,3.546345,2.3257196525736648,27.971833333333333,15.4,38.2,28.1,7.437642155971834,5.600081783333334,0.0668,14.80948,5.153230000000001,3.4161250214684387,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-04 20:40:00,0.20663081666666666,0.19709,0.21888,0.20571499999999998,0.007036496908287473,0.035069841666666664,0.02817,0.04371,0.033065,0.0041315759291073026,31.015,17.5,42.0,29.6,7.661028690783091,0.09135135000000001,0.06186,0.13933,0.09007,0.013407281778250244,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-04 21:20:00,0.20722768333333333,0.19809,0.2193,0.20628,0.0067540322592893965,0.0336699,0.02836,0.04163,0.03272,0.0028415425611403914,29.575333333333333,20.8,39.7,28.2,6.286341413692443,0.0871712,0.0554,0.13776,0.08581,0.012568453016820726,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-04 21:40:00,0.20747864166666666,0.19891,0.21887,0.20619500000000002,0.006528287909101234,0.03482870833333333,0.02804,0.04248,0.035355,0.0033038711716504503,28.89616666666667,20.0,38.3,27.7,5.778603268245291,0.08595943333333333,0.05596,0.13101,0.084855,0.011731448329688417,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-04 22:20:00,0.20898440833333334,0.20028,0.22051,0.20728,0.006076074710411533,0.036747375000000006,0.02736,0.04834,0.035185,0.005512299404965528,25.341166666666666,15.3,33.1,25.7,5.5663149157941,0.0907275,0.05769,0.14694,0.09001500000000001,0.013584851553959621,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-04 22:40:00,0.20935104166666665,0.20038,0.22046,0.20729,0.005982951606289315,0.037097091666666665,0.02781,0.05031,0.035015000000000004,0.005929171697838512,24.06383333333333,14.2,30.8,24.8,5.436266822661256,0.09073630833333333,0.06433,0.14485,0.089505,0.01155722150557988,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-04 23:20:00,0.21006935833333332,0.20163,0.22109,0.207745,0.0059758900500125256,0.03584444166666667,0.02745,0.04915,0.03344,0.0060373366409668516,24.157833333333336,16.2,30.3,24.4,4.448331304119283,0.08786508333333334,0.05605,0.13279,0.087095,0.012235814144668709,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-04 23:40:00,0.21019581666666667,0.20032,0.22156,0.207875,0.006208728124220714,0.034504241666666664,0.0273,0.05066,0.03109,0.006656149226620181,23.9575,17.4,30.1,24.3,4.008856274681319,0.08772547500000001,0.05976,0.13509,0.086575,0.011949033319566135,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-05 00:20:00,0.2100727,0.20061,0.22259,0.207965,0.006981827050813627,0.032468608333333336,0.02703,0.03995,0.03132,0.003135541579604458,23.100666666666665,17.1,28.6,23.8,3.6539455961451037,0.08725065,0.05992,0.1323,0.08596999999999999,0.012474729822630344,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-05 00:40:00,0.21060531666666668,0.20078,0.22325,0.20827,0.007103145979216346,0.033594591666666666,0.02759,0.0415,0.031665,0.003945077125718891,22.613833333333332,16.7,27.8,23.3,3.4355538645390404,0.08940373333333333,0.05701,0.13529,0.087785,0.013436825150334298,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-05 01:20:00,0.21130554166666668,0.20166,0.22479,0.208815,0.00710891405836162,0.0351541,0.02786,0.04499,0.03352,0.004372871351856037,19.780333333333335,12.2,24.1,21.7,3.9609082981642385,0.09033079999999999,0.05911,0.13281,0.089765,0.012266343438223706,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-05 01:40:00,0.2117327,0.2021,0.22617,0.209365,0.007197009749503292,0.034951691666666666,0.02751,0.04528,0.03272,0.0047821230437538826,19.328,11.9,23.8,21.2,3.8779220981946128,0.09212246666666667,0.05512,0.14099,0.09101000000000001,0.01363265395268716,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-05 02:20:00,0.2127976,0.20305,0.22756,0.210055,0.007216987899066984,0.035746658333333334,0.02832,0.05009,0.033495,0.005256463236314522,17.947333333333333,10.9,22.0,19.8,3.6858063119446243,0.08975555833333333,0.06042,0.14199,0.08837,0.012388505394512106,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-05 02:40:00,2.781190525,0.20435,10.97187,0.22691,2.7949111861295517,2.0394814833333332,0.02929,7.94322,0.050785,2.4469095176220037,16.721833333333333,8.4,24.6,19.3,4.116160581834478,3.02279835,0.05119,14.52142,0.12638,3.8113797033305037,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.6,93.72,90.53,98.0,89.23,83.01,85.29,90.48,98.0,75.8,96.64,93.14,97.84,98.51,78.13
2025-04-05 03:20:00,5.7849751666666664,3.3135,8.80151,5.980785,1.4347145543698712,4.402198966666666,1.64585,8.6357,3.57071,2.133618341559504,17.3955,8.2,26.1,20.7,5.274191081984244,6.65136155,2.12877,14.48373,7.0854800000000004,3.625333379275967,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.49,92.39,90.88,98.0,84.76,77.21,69.44,77.61,96.41,78.82,96.77,92.96,95.13,91.88,66.76
2025-04-05 03:40:00,5.832841241666666,3.3494,9.06911,5.86834,1.533688788707055,4.470888583333334,1.66304,8.77816,3.617935,2.2029187082107256,18.305833333333332,8.4,29.0,20.7,5.970815161688336,6.871513791666667,2.13817,16.67121,7.123675,3.9151613645267043,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.57,94.1,91.06,98.0,85.42,78.66,62.79,61.46,76.79,78.96,96.78,93.07,94.98,92.89,65.95
2025-04-05 04:20:00,5.811675408333333,3.52081,8.89177,5.77641,1.5383826973147272,4.524670133333333,1.68432,8.49543,3.69827,2.224007839121536,18.674833333333332,9.0,26.0,20.7,5.576652076846755,6.958353416666667,2.28384,15.59036,7.332715,3.8685943667121476,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.97,94.25,90.62,98.0,84.86,75.0,73.11,65.91,94.49,78.44,96.75,93.22,94.94,93.12,63.71
2025-04-05 04:40:00,5.825865191666667,3.59181,9.16348,5.71371,1.575156278985354,4.534455625,1.67469,8.67163,3.69672,2.243631557372252,19.0175,8.9,27.5,20.8,5.84230244965019,6.969727158333334,2.23715,15.6659,7.257875,3.9580566911904413,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.91,94.41,91.14,98.0,80.44,77.69,70.66,73.17,88.1,77.94,96.74,93.38,95.04,92.52,64.43
2025-04-05 05:20:00,5.812373208333334,3.6095,9.13829,5.73135,1.5495280880575728,4.512905716666666,1.65407,8.53545,3.701355,2.228808819690749,19.272333333333332,9.2,26.8,20.9,5.839028884962059,6.848431391666666,2.2973,14.26159,7.18679,3.8150912725766304,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.45,94.34,90.56,98.0,80.29,77.12,65.0,72.53,91.54,78.34,96.72,93.47,94.84,93.49,64.08
2025-04-05 05:40:00,5.812530266666667,3.54391,8.91647,5.7421050000000005,1.544055217360056,4.51465175,1.6667,8.72955,3.7023349999999997,2.238534313112956,19.300833333333333,8.7,27.3,20.8,6.0502500097811645,6.932327741666667,2.29812,17.67811,7.220195,3.93624601042372,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.89,94.2,90.04,98.0,81.22,78.63,68.57,73.8,95.62,77.93,96.65,93.39,94.8,92.61,63.23
2025-04-05 06:20:00,5.524368483333333,3.57832,7.99297,5.945795,1.309017198926077,4.230155491666667,1.7389,7.48171,3.49657,1.9654038030433534,19.279166666666665,8.6,27.1,20.8,6.196906652434521,5.293017608333334,2.20539,13.90065,5.32097,2.5167958842053824,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.85,93.42,90.82,98.0,89.48,84.25,79.01,81.03,94.65,79.58,96.76,93.07,97.04,98.28,76.71
2025-04-05 06:40:00,5.5260400333333335,3.56431,8.02455,5.969860000000001,1.3074387828258722,4.242352166666667,1.73885,7.4129,3.48813,1.957090917705011,19.151333333333334,8.5,26.4,20.8,6.10964083019716,5.182736416666667,2.1701,9.14762,5.30499,2.363437596136896,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.67,93.28,90.99,98.0,88.1,84.67,82.09,85.17,98.0,79.23,96.78,93.02,97.39,98.41,77.2
2025-04-05 07:20:00,5.561793908333334,3.54561,8.1336,5.96865,1.3210853333494896,4.272889958333334,1.7582,7.64433,3.53126,1.9787437308144395,19.195833333333333,8.5,26.6,20.8,6.168926870759899,5.256773891666667,2.17723,9.08804,5.340475,2.4102924346541923,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.5,93.33,90.7,98.0,87.78,84.62,82.45,65.0,97.93,79.33,96.78,93.04,97.46,98.56,77.71
2025-04-05 07:40:00,5.590692266666666,3.54401,8.33134,5.929005,1.3544743898760945,4.298900375,1.7901,7.59995,3.53964,2.002088797257054,19.347166666666666,8.8,26.6,21.0,6.126670012981669,5.293228858333333,2.18796,9.11712,5.3987300000000005,2.4284570641901664,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.43,93.14,90.96,98.0,89.36,84.58,78.55,83.38,97.24,78.43,96.85,93.04,97.43,96.24,77.4
2025-04-05 08:20:00,5.5334213666666665,3.5804,7.99514,5.890739999999999,1.2950929613794697,4.281940716666666,1.81051,7.62631,3.52474,1.9889101509946976,19.913,9.6,27.2,21.2,6.031851821289214,5.277674141666666,2.15213,9.17527,5.33724,2.4342713912273757,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,98.0,93.4,90.7,98.0,89.38,84.39,78.84,86.28,97.97,78.28,96.84,93.17,97.27,96.02,77.17
2025-04-05 08:40:00,5.555670125,3.59833,8.17167,5.866535000000001,1.3131667566150789,4.302714908333333,1.79001,7.89874,3.543985,2.0070200978891393,20.281666666666666,10.1,27.6,21.4,5.844883945478794,5.2965191166666665,2.1454,9.42551,5.352675,2.4480169070560804,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,94.1,93.46,89.93,98.0,89.6,84.29,83.55,55.71,97.09,78.8,96.81,93.09,97.34,98.48,77.16
2025-04-05 09:20:00,5.539414333333333,3.65878,8.28096,5.820475,1.2911315136308914,4.347880508333334,1.82635,7.88883,3.56403,1.9942942715691026,21.705,12.4,29.1,22.5,5.414739822519264,5.315039583333333,2.2019,9.41611,5.358875,2.4269101921473353,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,94.38,93.67,89.65,98.0,89.53,83.27,79.01,84.64,98.0,79.14,96.9,93.2,97.25,96.09,77.27
2025-04-05 09:40:00,5.496059316666666,3.61543,7.80165,5.805315,1.2452806138884143,4.333628716666667,1.89139,7.60734,3.57597,1.9486816629414079,22.348,13.3,29.6,23.2,5.274830397862132,5.273011241666667,2.21838,8.95028,5.367865,2.3616820101056697,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,98.0,93.65,91.12,98.0,90.08,83.34,80.57,84.99,98.0,78.64,96.89,93.2,97.4,96.15,77.43
2025-04-05 10:20:00,5.533965633333333,3.66458,8.3814,5.783530000000001,1.264252893962152,4.362674308333333,1.88655,7.75774,3.583315,1.9812817147142585,23.273666666666667,14.1,30.6,24.5,5.210558808232147,5.324849325,2.29037,8.93686,5.352735,2.3881494883002374,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.33,93.48,90.33,98.0,88.51,83.78,83.34,81.04,98.0,78.08,96.91,93.35,97.53,98.28,76.97
2025-04-05 10:40:00,5.501967258333333,3.66286,7.8633,5.767815000000001,1.227928736768162,4.362260116666667,1.90208,7.70985,3.60421,1.960044260514364,23.952666666666666,14.8,31.1,25.0,5.080825149115253,5.3558661333333335,2.23561,8.8147,5.365465,2.409174611363143,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.26,93.32,89.93,98.0,88.59,83.29,81.87,80.79,98.0,77.97,96.86,93.3,97.48,97.75,77.09
2025-04-05 11:20:00,5.501718658333333,3.69143,7.83799,5.687620000000001,1.2151397278737799,4.419290966666667,1.97802,7.78549,3.6563999999999997,1.9597594760476853,26.845666666666666,18.9,34.2,27.2,4.34041625242281,5.472287775,2.27901,9.52414,5.423285,2.4771344306172787,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,94.77,93.48,89.94,98.0,90.36,83.37,82.97,84.56,98.0,77.24,96.86,93.29,97.34,97.82,76.5
2025-04-05 11:40:00,5.494672108333333,3.70556,8.07617,5.547525,1.226976433854035,4.422728208333333,1.97133,8.05491,3.6656250000000004,1.9927974748393218,28.00883333333333,19.9,35.6,27.9,4.1874012451083304,5.545774116666666,2.26941,9.85378,5.441135,2.5338286952085527,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.08,93.54,90.13,98.0,89.07,83.6,82.49,84.28,98.0,76.9,96.78,93.57,97.54,98.21,76.42
2025-04-05 12:20:00,5.427444958333333,3.73209,7.80399,5.306355,1.2628361931705487,4.401783733333334,1.98075,7.76708,3.7039099999999996,2.0415636716965393,28.9885,21.3,36.1,28.7,4.392011767091529,5.6675930333333335,2.24369,10.46213,5.464309999999999,2.651281478894072,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,95.68,93.76,90.41,98.0,89.6,83.89,79.93,86.92,98.0,75.85,96.76,93.9,97.34,98.14,75.87
2025-04-05 12:40:00,5.4336068,3.76719,7.68158,5.3415300000000006,1.263437582080638,4.387188975,1.95788,7.65829,3.71501,2.0634076927601224,29.156666666666666,20.8,36.5,28.9,4.542298575553064,5.705091275,2.24529,10.76486,5.476095,2.696132086544546,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.32,93.65,91.25,98.0,89.46,84.72,81.16,87.46,98.0,75.55,97.02,93.96,97.56,98.48,76.4
2025-04-05 13:20:00,5.4912221416666664,3.68501,8.05284,5.32688,1.2986016070785216,4.423263166666667,1.99997,8.04794,3.745045,2.119143729917308,30.575999999999997,22.7,37.4,30.1,4.429204641497209,5.865525683333334,2.33402,11.2644,5.54068,2.839963011951547,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.95,93.7,90.89,98.0,88.63,84.38,85.38,89.61,98.0,73.39,96.86,94.01,97.63,98.41,75.2
2025-04-05 13:40:00,5.497950358333333,3.82254,8.19843,5.280215,1.3681949842798824,4.4653998,1.9898,8.19321,3.77746,2.163416452823385,31.074166666666667,22.7,37.8,30.8,4.560436229488095,5.945168116666667,2.32221,11.62217,5.62369,2.9363990051145668,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.02,93.92,91.06,98.0,88.52,84.95,84.89,85.02,98.0,72.91,96.78,93.9,97.52,98.69,75.08
2025-04-05 14:20:00,5.560167758333334,3.77719,8.9313,5.33277,1.4876883176810023,4.535544941666667,1.9939,8.9265,3.864465,2.2691182372746543,32.622,24.1,39.2,31.9,4.58318943265779,6.195238466666666,2.32672,12.50451,5.76272,3.1676333559322836,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.56,93.87,91.0,98.0,87.23,85.1,80.71,87.28,98.0,70.47,96.91,94.03,97.6,98.87,74.29
2025-04-05 14:40:00,5.582869191666667,3.76661,9.10549,5.380535,1.5031171297575503,4.535978358333334,1.96469,9.09941,3.86429,2.2970160808046054,32.92283333333334,24.0,39.4,31.9,4.7931847107820715,6.248065266666667,2.32833,12.78171,5.7799700000000005,3.212057092240466,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.61,93.88,90.79,98.0,87.99,85.39,83.7,88.09,98.0,68.87,97.4,93.79,97.46,98.6,73.08
2025-04-05 15:20:00,5.631970016666667,3.78514,9.36895,5.41667,1.5006676318993906,4.511062633333333,1.90994,9.36325,3.817435,2.3455823992859623,33.66016666666666,24.1,39.7,33.2,5.035430060950116,6.296847691666667,2.39743,12.64616,5.74499,3.3030948390821395,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,98.0,93.43,90.87,98.0,88.31,83.88,84.69,85.12,98.0,67.96,97.01,93.72,97.61,96.76,74.2
2025-04-05 15:40:00,5.621302575,3.75238,9.33635,5.370285,1.524554153381828,4.512608566666667,1.88075,9.33121,3.7985949999999997,2.3557686579911485,34.16,24.5,39.8,34.1,5.111282488880378,6.291324625,2.38567,12.89433,5.70884,3.325920657200705,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,89.24,93.18,90.34,98.0,87.24,83.62,81.74,87.39,98.0,65.0,96.78,93.9,97.56,98.37,73.31
2025-04-05 16:20:00,5.672580466666667,3.73685,9.78247,5.340305000000001,1.5768110309925643,4.547276758333333,1.87968,9.77737,3.79946,2.4258614440956245,34.592166666666664,24.6,40.3,35.2,5.413316478621811,6.398684475,2.44418,13.2989,5.726295,3.380327495026126,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,89.05,93.57,90.8,98.0,87.71,84.15,86.01,88.3,98.0,67.81,96.76,93.91,97.62,98.57,74.33
2025-04-05 16:40:00,5.660497141666666,3.69054,9.73697,5.347994999999999,1.5686355398502063,4.51986095,1.93883,9.73239,3.7822649999999998,2.42356600586892,34.941500000000005,24.7,40.7,35.8,5.406277907953867,6.359959725,2.30512,13.39246,5.725525,3.3952337833221247,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.54,93.79,91.27,98.0,86.48,83.47,83.07,84.58,98.0,67.64,96.67,93.85,97.54,98.42,73.96
2025-04-05 17:20:00,5.610211966666666,3.69538,9.59459,5.3445599999999995,1.5585526771962603,4.467572858333333,1.89976,9.58844,3.72988,2.403676253878727,35.2915,24.9,41.2,36.6,5.609258779621534,6.26882615,2.38707,13.1421,5.600575,3.3277862808247956,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.93,93.29,90.96,98.0,86.53,83.73,85.29,88.24,98.0,66.87,96.6,93.89,97.53,98.6,74.08
2025-04-05 17:40:00,5.5821584,3.64907,9.6257,5.37976,1.5369784788745011,4.424244575,1.84962,9.62023,3.6960550000000003,2.384678625444709,35.075833333333335,24.2,41.3,36.7,5.872049691961378,6.166094758333333,2.31643,13.02472,5.54478,3.2791089033034644,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.97,93.56,91.26,98.0,88.28,83.0,86.12,88.63,98.0,68.14,96.7,93.83,97.37,98.24,74.75
2025-04-05 18:20:00,5.565078633333333,3.63843,9.38012,5.3970400000000005,1.5097026035708687,4.391576133333333,1.8903,9.37388,3.67438,2.3627068896654895,34.93433333333333,23.9,41.6,37.1,6.1153290976182015,6.110114641666667,2.29526,12.63416,5.43051,3.192267258012403,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.77,93.54,91.06,98.0,87.67,83.04,82.04,87.18,98.0,67.86,96.59,93.83,97.59,98.42,74.76
